acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
0.0287,https://api.spotify.com/v1/audio-analysis/6qmlLAwTDcDWDaV1k6LAT9,0.451,355667,0.827,6qmlLAwTDcDWDaV1k6LAT9,0,1,0.181,-3.958,0,0.318,91.681,4,https://api.spotify.com/v1/tracks/6qmlLAwTDcDWDaV1k6LAT9,audio_features,spotify:track:6qmlLAwTDcDWDaV1k6LAT9,0.376
0.159,https://api.spotify.com/v1/audio-analysis/27uj8wY486yzDkm45hue1e,0.67,231320,0.916,27uj8wY486yzDkm45hue1e,4.39e-06,6,0.417,-4.344,0,0.439,149.405,4,https://api.spotify.com/v1/tracks/27uj8wY486yzDkm45hue1e,audio_features,spotify:track:27uj8wY486yzDkm45hue1e,0.656
,,,,,,,,,,,,,,,,,
0.0151,https://api.spotify.com/v1/audio-analysis/2x5YsiXAqOEqSZ1iHWITHS,0.691,240413,0.786,2x5YsiXAqOEqSZ1iHWITHS,0.00159,7,0.0898,-6.762,1,0.145,105.011,4,https://api.spotify.com/v1/tracks/2x5YsiXAqOEqSZ1iHWITHS,audio_features,spotify:track:2x5YsiXAqOEqSZ1iHWITHS,0.532
0.443,https://api.spotify.com/v1/audio-analysis/7gKgd0P3dAAePiSQQBqrlf,0.82,231240,0.809,7gKgd0P3dAAePiSQQBqrlf,0.00175,4,0.0613,-6.759,0,0.251,83.011,4,https://api.spotify.com/v1/tracks/7gKgd0P3dAAePiSQQBqrlf,audio_features,spotify:track:7gKgd0P3dAAePiSQQBqrlf,0.737
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
0.0142,https://api.spotify.com/v1/audio-analysis/0YImOCkIJ2PWhCXaURCZnY,0.648,324307,0.759,0YImOCkIJ2PWhCXaURCZnY,0,6,0.648,-4.315,1,0.306,85.996,4,https://api.spotify.com/v1/tracks/0YImOCkIJ2PWhCXaURCZnY,audio_features,spotify:track:0YImOCkIJ2PWhCXaURCZnY,0.518
0.0438,https://api.spotify.com/v1/audio-analysis/00R0fEFZGb5hyTgF1nrRCq,0.6,248811,0.887,00R0fEFZGb5hyTgF1nrRCq,0,0,0.68,-4.345,1,0.311,77.896,4,https://api.spotify.com/v1/tracks/00R0fEFZGb5hyTgF1nrRCq,audio_features,spotify:track:00R0fEFZGb5hyTgF1nrRCq,0.681
,,,,,,,,,,,,,,,,,
0.00864,https://api.spotify.com/v1/audio-analysis/1NHwvBmrUje4L1dxfWnXCH,0.906,194293,0.623,1NHwvBmrUje4L1dxfWnXCH,4.19e-06,1,0.0753,-6.711,0,0.303,99.498,4,https://api.spotify.com/v1/tracks/1NHwvBmrUje4L1dxfWnXCH,audio_features,spotify:track:1NHwvBmrUje4L1dxfWnXCH,0.715
0.00351,https://api.spotify.com/v1/audio-analysis/6IlyvJNK7CT6MIhT8nUHAo,0.928,243898,0.513,6IlyvJNK7CT6MIhT8nUHAo,0.887,8,0.112,-12.755,1,0.24,150.995,4,https://api.spotify.com/v1/tracks/6IlyvJNK7CT6MIhT8nUHAo,audio_features,spotify:track:6IlyvJNK7CT6MIhT8nUHAo,0.584
0.241,https://api.spotify.com/v1/audio-analysis/0Fs4DQKvmk5DPHfmOa3vZX,0.735,165213,0.75,0Fs4DQKvmk5DPHfmOa3vZX,0,7,0.151,-5.056,1,0.34,93.225,4,https://api.spotify.com/v1/tracks/0Fs4DQKvmk5DPHfmOa3vZX,audio_features,spotify:track:0Fs4DQKvmk5DPHfmOa3vZX,0.583
0.0043,https://api.spotify.com/v1/audio-analysis/3HVJbdz0V402U5YggQK4Ao,0.658,214960,0.551,3HVJbdz0V402U5YggQK4Ao,0.000108,1,0.197,-6.62,1,0.37,138.335,5,https://api.spotify.com/v1/tracks/3HVJbdz0V402U5YggQK4Ao,audio_features,spotify:track:3HVJbdz0V402U5YggQK4Ao,0.442
0.00832,https://api.spotify.com/v1/audio-analysis/47wZfF4OdME3xkIPhhpSSF,0.591,158467,0.855,47wZfF4OdME3xkIPhhpSSF,5.87e-05,11,0.771,-8.339,0,0.339,136.734,4,https://api.spotify.com/v1/tracks/47wZfF4OdME3xkIPhhpSSF,audio_features,spotify:track:47wZfF4OdME3xkIPhhpSSF,0.78
,,,,,,,,,,,,,,,,,
0.0844,https://api.spotify.com/v1/audio-analysis/4SnTf4ixVZCfQtxHNhky0T,0.697,238600,0.793,4SnTf4ixVZCfQtxHNhky0T,0,6,0.0619,-4.699,0,0.323,89.767,4,https://api.spotify.com/v1/tracks/4SnTf4ixVZCfQtxHNhky0T,audio_features,spotify:track:4SnTf4ixVZCfQtxHNhky0T,0.56
0.0985,https://api.spotify.com/v1/audio-analysis/09WxJCWFMWAxTHBLLelpDS,0.716,272813,0.924,09WxJCWFMWAxTHBLLelpDS,0,1,0.306,-5.433,1,0.324,92.022,4,https://api.spotify.com/v1/tracks/09WxJCWFMWAxTHBLLelpDS,audio_features,spotify:track:09WxJCWFMWAxTHBLLelpDS,0.786
,,,,,,,,,,,,,,,,,
0.0096,https://api.spotify.com/v1/audio-analysis/2cZuNzaAGNFozlZTxSDU1g,0.913,217640,0.6,2cZuNzaAGNFozlZTxSDU1g,0,11,0.117,-8.446,0,0.202,103.268,4,https://api.spotify.com/v1/tracks/2cZuNzaAGNFozlZTxSDU1g,audio_features,spotify:track:2cZuNzaAGNFozlZTxSDU1g,0.764
0.00615,https://api.spotify.com/v1/audio-analysis/6q2KMzd7tveHHSEUnWbdjQ,0.714,226880,0.904,6q2KMzd7tveHHSEUnWbdjQ,0,1,0.205,-2.656,1,0.279,96.032,4,https://api.spotify.com/v1/tracks/6q2KMzd7tveHHSEUnWbdjQ,audio_features,spotify:track:6q2KMzd7tveHHSEUnWbdjQ,0.746
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
0.424,https://api.spotify.com/v1/audio-analysis/26jVcJqG66nj36jRqPBp2U,0.62,238067,0.746,26jVcJqG66nj36jRqPBp2U,0,11,0.0684,-6.006,1,0.0552,138.454,4,https://api.spotify.com/v1/tracks/26jVcJqG66nj36jRqPBp2U,audio_features,spotify:track:26jVcJqG66nj36jRqPBp2U,0.191
0.138,https://api.spotify.com/v1/audio-analysis/7GQU2ONiftn9FIYczNtfgx,0.782,274707,0.789,7GQU2ONiftn9FIYczNtfgx,0.00401,8,0.104,-4.077,0,0.478,94.811,4,https://api.spotify.com/v1/tracks/7GQU2ONiftn9FIYczNtfgx,audio_features,spotify:track:7GQU2ONiftn9FIYczNtfgx,0.536
0.00885,https://api.spotify.com/v1/audio-analysis/632vbWjIFoUmXHkAkoBJuT,0.715,214413,0.646,632vbWjIFoUmXHkAkoBJuT,0.000151,6,0.509,-4.753,1,0.316,92.93,4,https://api.spotify.com/v1/tracks/632vbWjIFoUmXHkAkoBJuT,audio_features,spotify:track:632vbWjIFoUmXHkAkoBJuT,0.449
,,,,,,,,,,,,,,,,,
0.0211,https://api.spotify.com/v1/audio-analysis/69zdwVJe3HidP5RYwr6QLJ,0.736,490507,0.623,69zdwVJe3HidP5RYwr6QLJ,0,11,0.119,-7.774,0,0.37,84.991,4,https://api.spotify.com/v1/tracks/69zdwVJe3HidP5RYwr6QLJ,audio_features,spotify:track:69zdwVJe3HidP5RYwr6QLJ,0.378
0.0911,https://api.spotify.com/v1/audio-analysis/4M8SdMmrvx001Au6aZFchJ,0.783,220827,0.814,4M8SdMmrvx001Au6aZFchJ,0,1,0.354,-7.673,0,0.281,86.908,4,https://api.spotify.com/v1/tracks/4M8SdMmrvx001Au6aZFchJ,audio_features,spotify:track:4M8SdMmrvx001Au6aZFchJ,0.517
0.204,https://api.spotify.com/v1/audio-analysis/0FpLfrOyHblbDlHUsrPN1N,0.797,324400,0.934,0FpLfrOyHblbDlHUsrPN1N,0,1,0.119,-4.507,1,0.0926,116.438,4,https://api.spotify.com/v1/tracks/0FpLfrOyHblbDlHUsrPN1N,audio_features,spotify:track:0FpLfrOyHblbDlHUsrPN1N,0.519
,,,,,,,,,,,,,,,,,
0.184,https://api.spotify.com/v1/audio-analysis/4niBC08LJUPS7vKAM2dCI5,0.738,233440,0.74,4niBC08LJUPS7vKAM2dCI5,0,8,0.681,-5.777,1,0.411,113.368,4,https://api.spotify.com/v1/tracks/4niBC08LJUPS7vKAM2dCI5,audio_features,spotify:track:4niBC08LJUPS7vKAM2dCI5,0.575
,,,,,,,,,,,,,,,,,
0.186,https://api.spotify.com/v1/audio-analysis/0zzAL1fMawDhNsSHrbdB9p,0.558,432053,0.73,0zzAL1fMawDhNsSHrbdB9p,2.53e-06,1,0.118,-5.744,1,0.418,85.635,4,https://api.spotify.com/v1/tracks/0zzAL1fMawDhNsSHrbdB9p,audio_features,spotify:track:0zzAL1fMawDhNsSHrbdB9p,0.5
0.204,https://api.spotify.com/v1/audio-analysis/1j8cpTASZJE6zt6xhD7BZq,0.787,266933,0.492,1j8cpTASZJE6zt6xhD7BZq,0,8,0.0664,-5.827,1,0.298,90.013,4,https://api.spotify.com/v1/tracks/1j8cpTASZJE6zt6xhD7BZq,audio_features,spotify:track:1j8cpTASZJE6zt6xhD7BZq,0.593
0.00498,https://api.spotify.com/v1/audio-analysis/3Tt9CEnGYd69ZrUGpiTe2Z,0.731,185018,0.804,3Tt9CEnGYd69ZrUGpiTe2Z,0,10,0.0751,-4.043,1,0.3,137.385,4,https://api.spotify.com/v1/tracks/3Tt9CEnGYd69ZrUGpiTe2Z,audio_features,spotify:track:3Tt9CEnGYd69ZrUGpiTe2Z,0.646
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
0.0297,https://api.spotify.com/v1/audio-analysis/3oSvnVnypxfxRHVHawpwQu,0.604,227667,0.808,3oSvnVnypxfxRHVHawpwQu,0,0,0.0493,-5.805,0,0.314,193.894,4,https://api.spotify.com/v1/tracks/3oSvnVnypxfxRHVHawpwQu,audio_features,spotify:track:3oSvnVnypxfxRHVHawpwQu,0.688
0.104,https://api.spotify.com/v1/audio-analysis/7ElYuU4c2EVqtLpCBst0au,0.593,270747,0.965,7ElYuU4c2EVqtLpCBst0au,0,10,0.109,-4.82,1,0.278,94.077,4,https://api.spotify.com/v1/tracks/7ElYuU4c2EVqtLpCBst0au,audio_features,spotify:track:7ElYuU4c2EVqtLpCBst0au,0.439
,,,,,,,,,,,,,,,,,
0.398,https://api.spotify.com/v1/audio-analysis/2omr6ug7pi9BUICalyyd6d,0.517,239016,0.634,2omr6ug7pi9BUICalyyd6d,0,10,0.668,-5.44,0,0.337,89.818,4,https://api.spotify.com/v1/tracks/2omr6ug7pi9BUICalyyd6d,audio_features,spotify:track:2omr6ug7pi9BUICalyyd6d,0.527
0.0844,https://api.spotify.com/v1/audio-analysis/4SnTf4ixVZCfQtxHNhky0T,0.697,238600,0.793,4SnTf4ixVZCfQtxHNhky0T,0,6,0.0619,-4.699,0,0.323,89.767,4,https://api.spotify.com/v1/tracks/4SnTf4ixVZCfQtxHNhky0T,audio_features,spotify:track:4SnTf4ixVZCfQtxHNhky0T,0.56
,,,,,,,,,,,,,,,,,
0.392,https://api.spotify.com/v1/audio-analysis/4QeQFjKXt5M2tiBbcdr3qE,0.763,210587,0.847,4QeQFjKXt5M2tiBbcdr3qE,0,8,0.114,-4.137,0,0.323,93.981,4,https://api.spotify.com/v1/tracks/4QeQFjKXt5M2tiBbcdr3qE,audio_features,spotify:track:4QeQFjKXt5M2tiBbcdr3qE,0.614
0.0305,https://api.spotify.com/v1/audio-analysis/3YhfOgIyJJA2hBgTsHi9WK,0.799,219680,0.705,3YhfOgIyJJA2hBgTsHi9WK,4.23e-06,6,0.365,-11.768,0,0.294,104.878,4,https://api.spotify.com/v1/tracks/3YhfOgIyJJA2hBgTsHi9WK,audio_features,spotify:track:3YhfOgIyJJA2hBgTsHi9WK,0.705
0.00506,https://api.spotify.com/v1/audio-analysis/0Cwn4fq9ysV0PsfSew34bp,0.817,237907,0.84,0Cwn4fq9ysV0PsfSew34bp,0.00034,2,0.288,-8.598,1,0.0922,104.295,4,https://api.spotify.com/v1/tracks/0Cwn4fq9ysV0PsfSew34bp,audio_features,spotify:track:0Cwn4fq9ysV0PsfSew34bp,0.89
0.224,https://api.spotify.com/v1/audio-analysis/7fxYhDNFfjS99V3l0DiYuP,0.692,283072,0.716,7fxYhDNFfjS99V3l0DiYuP,0,11,0.413,-4.97,0,0.436,83.683,4,https://api.spotify.com/v1/tracks/7fxYhDNFfjS99V3l0DiYuP,audio_features,spotify:track:7fxYhDNFfjS99V3l0DiYuP,0.694
0.24,https://api.spotify.com/v1/audio-analysis/2SDLCa2YsyB9Ejn9R7gBpJ,0.696,192874,0.831,2SDLCa2YsyB9Ejn9R7gBpJ,1.77e-05,5,0.206,-3.593,0,0.464,88.675,4,https://api.spotify.com/v1/tracks/2SDLCa2YsyB9Ejn9R7gBpJ,audio_features,spotify:track:2SDLCa2YsyB9Ejn9R7gBpJ,0.85
0.147,https://api.spotify.com/v1/audio-analysis/22XFWYPabTnoWvfultCjuK,0.791,209760,0.445,22XFWYPabTnoWvfultCjuK,2.57e-06,11,0.126,-9.994,1,0.423,93.059,4,https://api.spotify.com/v1/tracks/22XFWYPabTnoWvfultCjuK,audio_features,spotify:track:22XFWYPabTnoWvfultCjuK,0.522
0.00761,https://api.spotify.com/v1/audio-analysis/1cZnASdAlm1eR3lz9EPUo6,0.849,140571,0.661,1cZnASdAlm1eR3lz9EPUo6,0,1,0.0914,-8.952,1,0.357,140.224,4,https://api.spotify.com/v1/tracks/1cZnASdAlm1eR3lz9EPUo6,audio_features,spotify:track:1cZnASdAlm1eR3lz9EPUo6,0.7
0.0933,https://api.spotify.com/v1/audio-analysis/1Z4mVNtYGnpjHUoZVo3IMU,0.891,284467,0.319,1Z4mVNtYGnpjHUoZVo3IMU,0.000104,4,0.0482,-16.099,0,0.333,92.649,4,https://api.spotify.com/v1/tracks/1Z4mVNtYGnpjHUoZVo3IMU,audio_features,spotify:track:1Z4mVNtYGnpjHUoZVo3IMU,0.687
0.0662,https://api.spotify.com/v1/audio-analysis/5TDEIDElkU2hrMnusjPLNu,0.947,248267,0.672,5TDEIDElkU2hrMnusjPLNu,0,4,0.0547,-13.819,0,0.349,109.55,4,https://api.spotify.com/v1/tracks/5TDEIDElkU2hrMnusjPLNu,audio_features,spotify:track:5TDEIDElkU2hrMnusjPLNu,0.741
0.208,https://api.spotify.com/v1/audio-analysis/6fv8qrWMteFmNGzU6Jo0E4,0.74,347373,0.783,6fv8qrWMteFmNGzU6Jo0E4,0,10,0.27,-6.403,0,0.298,93.187,4,https://api.spotify.com/v1/tracks/6fv8qrWMteFmNGzU6Jo0E4,audio_features,spotify:track:6fv8qrWMteFmNGzU6Jo0E4,0.779
0.192,https://api.spotify.com/v1/audio-analysis/02cgZoDxKPVZ64fMYqhHHm,0.838,253000,0.553,02cgZoDxKPVZ64fMYqhHHm,0,2,0.129,-12.344,1,0.379,99.546,4,https://api.spotify.com/v1/tracks/02cgZoDxKPVZ64fMYqhHHm,audio_features,spotify:track:02cgZoDxKPVZ64fMYqhHHm,0.911
0.000359,https://api.spotify.com/v1/audio-analysis/6L0reMMEHvJsEX7kBo8Dm5,0.8,245960,0.611,6L0reMMEHvJsEX7kBo8Dm5,0,10,0.227,-13.294,0,0.212,118.764,4,https://api.spotify.com/v1/tracks/6L0reMMEHvJsEX7kBo8Dm5,audio_features,spotify:track:6L0reMMEHvJsEX7kBo8Dm5,0.777
0.0953,https://api.spotify.com/v1/audio-analysis/6l1tmVO6bRmV7kSMsYaHZm,0.878,254027,0.311,6l1tmVO6bRmV7kSMsYaHZm,0,1,0.0808,-17.401,1,0.324,117.759,4,https://api.spotify.com/v1/tracks/6l1tmVO6bRmV7kSMsYaHZm,audio_features,spotify:track:6l1tmVO6bRmV7kSMsYaHZm,0.486
0.115,https://api.spotify.com/v1/audio-analysis/3KBoU4tM9uMFUdN33kgTcR,0.876,241960,0.804,3KBoU4tM9uMFUdN33kgTcR,0,10,0.354,-11.967,0,0.622,93.62,4,https://api.spotify.com/v1/tracks/3KBoU4tM9uMFUdN33kgTcR,audio_features,spotify:track:3KBoU4tM9uMFUdN33kgTcR,0.741
0.0463,https://api.spotify.com/v1/audio-analysis/4RqHL3I5TX5Uwm9Pk3xcEr,0.679,235200,0.725,4RqHL3I5TX5Uwm9Pk3xcEr,0.000236,9,0.0904,-9.369,0,0.249,90.083,4,https://api.spotify.com/v1/tracks/4RqHL3I5TX5Uwm9Pk3xcEr,audio_features,spotify:track:4RqHL3I5TX5Uwm9Pk3xcEr,0.529
0.241,https://api.spotify.com/v1/audio-analysis/2xjg1z0HGKmOT400mju8En,0.686,305013,0.398,2xjg1z0HGKmOT400mju8En,0,8,0.0573,-13.361,0,0.143,80.228,4,https://api.spotify.com/v1/tracks/2xjg1z0HGKmOT400mju8En,audio_features,spotify:track:2xjg1z0HGKmOT400mju8En,0.688
0.00834,https://api.spotify.com/v1/audio-analysis/0cUdIgxc8bvI7VF7UtOe1t,0.784,195773,0.434,0cUdIgxc8bvI7VF7UtOe1t,9.15e-05,7,0.157,-14.855,1,0.157,95.258,4,https://api.spotify.com/v1/tracks/0cUdIgxc8bvI7VF7UtOe1t,audio_features,spotify:track:0cUdIgxc8bvI7VF7UtOe1t,0.542
0.0337,https://api.spotify.com/v1/audio-analysis/5YXoB0KJFppgXyxWu6G8OM,0.842,330533,0.686,5YXoB0KJFppgXyxWu6G8OM,8.17e-06,6,0.0526,-11.672,0,0.138,113.12,4,https://api.spotify.com/v1/tracks/5YXoB0KJFppgXyxWu6G8OM,audio_features,spotify:track:5YXoB0KJFppgXyxWu6G8OM,0.785
0.224,https://api.spotify.com/v1/audio-analysis/5MsNdR5hBqp1q5il9NWnXT,0.569,289200,0.269,5MsNdR5hBqp1q5il9NWnXT,0,11,0.878,-17.651,1,0.5,79.306,4,https://api.spotify.com/v1/tracks/5MsNdR5hBqp1q5il9NWnXT,audio_features,spotify:track:5MsNdR5hBqp1q5il9NWnXT,0.687
0.00449,https://api.spotify.com/v1/audio-analysis/448myuAsbqPOdccQgQheGm,0.774,228093,0.844,448myuAsbqPOdccQgQheGm,0.000226,7,0.13,-9.974,1,0.244,126.767,4,https://api.spotify.com/v1/tracks/448myuAsbqPOdccQgQheGm,audio_features,spotify:track:448myuAsbqPOdccQgQheGm,0.708
0.417,https://api.spotify.com/v1/audio-analysis/0xiHggpKPrPwFD6e4Kp0Sh,0.437,303827,0.911,0xiHggpKPrPwFD6e4Kp0Sh,0,10,0.345,-11.642,0,0.418,111.971,1,https://api.spotify.com/v1/tracks/0xiHggpKPrPwFD6e4Kp0Sh,audio_features,spotify:track:0xiHggpKPrPwFD6e4Kp0Sh,0.316
0.0556,https://api.spotify.com/v1/audio-analysis/6FtkjtJGoli1D3tztj8QPV,0.857,295333,0.797,6FtkjtJGoli1D3tztj8QPV,1.59e-05,11,0.18,-12.142,0,0.328,99.327,4,https://api.spotify.com/v1/tracks/6FtkjtJGoli1D3tztj8QPV,audio_features,spotify:track:6FtkjtJGoli1D3tztj8QPV,0.612
0.183,https://api.spotify.com/v1/audio-analysis/3PMJeC601827YaF2MCKiGt,0.942,323960,0.646,3PMJeC601827YaF2MCKiGt,0,9,0.0854,-12.303,0,0.209,101.693,4,https://api.spotify.com/v1/tracks/3PMJeC601827YaF2MCKiGt,audio_features,spotify:track:3PMJeC601827YaF2MCKiGt,0.496
0.0206,https://api.spotify.com/v1/audio-analysis/2ZNa0JaBwHoorzJ2Ofjtcv,0.757,312333,0.328,2ZNa0JaBwHoorzJ2Ofjtcv,0.000294,7,0.136,-12.759,1,0.324,173.797,4,https://api.spotify.com/v1/tracks/2ZNa0JaBwHoorzJ2Ofjtcv,audio_features,spotify:track:2ZNa0JaBwHoorzJ2Ofjtcv,0.726
0.117,https://api.spotify.com/v1/audio-analysis/1uhWPprqpv6gjaKuUrttLF,0.814,224000,0.598,1uhWPprqpv6gjaKuUrttLF,0,8,0.112,-10.448,1,0.333,91.535,4,https://api.spotify.com/v1/tracks/1uhWPprqpv6gjaKuUrttLF,audio_features,spotify:track:1uhWPprqpv6gjaKuUrttLF,0.715
,,,,,,,,,,,,,,,,,
0.309,https://api.spotify.com/v1/audio-analysis/6XEuabQxnXdbDVB58k9FFv,0.769,249507,0.681,6XEuabQxnXdbDVB58k9FFv,1.2e-05,1,0.248,-12.906,1,0.136,108.462,4,https://api.spotify.com/v1/tracks/6XEuabQxnXdbDVB58k9FFv,audio_features,spotify:track:6XEuabQxnXdbDVB58k9FFv,0.901
0.071,https://api.spotify.com/v1/audio-analysis/4t1uvjVUQHtjDGBezkvWi1,0.726,198307,0.661,4t1uvjVUQHtjDGBezkvWi1,0,10,0.313,-13.355,0,0.515,112.401,4,https://api.spotify.com/v1/tracks/4t1uvjVUQHtjDGBezkvWi1,audio_features,spotify:track:4t1uvjVUQHtjDGBezkvWi1,0.782
0.0275,https://api.spotify.com/v1/audio-analysis/3BJC1CvQHTe4eNyFbSRloV,0.939,295960,0.483,3BJC1CvQHTe4eNyFbSRloV,3.87e-06,11,0.321,-12.119,0,0.256,98.421,4,https://api.spotify.com/v1/tracks/3BJC1CvQHTe4eNyFbSRloV,audio_features,spotify:track:3BJC1CvQHTe4eNyFbSRloV,0.676
0.0604,https://api.spotify.com/v1/audio-analysis/2oN2JDT9y5lV6a5ygltDBk,0.914,238333,0.437,2oN2JDT9y5lV6a5ygltDBk,0.0016,7,0.13,-13.137,1,0.319,99.402,4,https://api.spotify.com/v1/tracks/2oN2JDT9y5lV6a5ygltDBk,audio_features,spotify:track:2oN2JDT9y5lV6a5ygltDBk,0.582
0.000204,https://api.spotify.com/v1/audio-analysis/3OhzXjxJ9TsZ2lB04HsNFF,0.906,188640,0.457,3OhzXjxJ9TsZ2lB04HsNFF,0,1,0.194,-14.347,1,0.334,96.924,4,https://api.spotify.com/v1/tracks/3OhzXjxJ9TsZ2lB04HsNFF,audio_features,spotify:track:3OhzXjxJ9TsZ2lB04HsNFF,0.611
0.0874,https://api.spotify.com/v1/audio-analysis/1iQZ8TG5knmq01wtbc2KWz,0.873,293973,0.706,1iQZ8TG5knmq01wtbc2KWz,0,2,0.103,-13.454,1,0.233,114.255,4,https://api.spotify.com/v1/tracks/1iQZ8TG5knmq01wtbc2KWz,audio_features,spotify:track:1iQZ8TG5knmq01wtbc2KWz,0.514
0.00478,https://api.spotify.com/v1/audio-analysis/5RQHGlYSMzd1qZajTDn4fo,0.806,192707,0.61,5RQHGlYSMzd1qZajTDn4fo,6.99e-05,11,0.103,-14.004,0,0.175,114.034,4,https://api.spotify.com/v1/tracks/5RQHGlYSMzd1qZajTDn4fo,audio_features,spotify:track:5RQHGlYSMzd1qZajTDn4fo,0.889
0.0933,https://api.spotify.com/v1/audio-analysis/1Z4mVNtYGnpjHUoZVo3IMU,0.891,284467,0.319,1Z4mVNtYGnpjHUoZVo3IMU,0.000104,4,0.0482,-16.099,0,0.333,92.649,4,https://api.spotify.com/v1/tracks/1Z4mVNtYGnpjHUoZVo3IMU,audio_features,spotify:track:1Z4mVNtYGnpjHUoZVo3IMU,0.687
0.105,https://api.spotify.com/v1/audio-analysis/3H5sO46M1UoxBEX6ZJDUDq,0.556,235960,0.762,3H5sO46M1UoxBEX6ZJDUDq,0,10,0.231,-7.465,0,0.412,90.87,4,https://api.spotify.com/v1/tracks/3H5sO46M1UoxBEX6ZJDUDq,audio_features,spotify:track:3H5sO46M1UoxBEX6ZJDUDq,0.751
0.0186,https://api.spotify.com/v1/audio-analysis/3hgWbb7ww1dPI3TDxsQlCI,0.909,344960,0.666,3hgWbb7ww1dPI3TDxsQlCI,2.98e-06,4,0.109,-13.042,0,0.334,110.681,4,https://api.spotify.com/v1/tracks/3hgWbb7ww1dPI3TDxsQlCI,audio_features,spotify:track:3hgWbb7ww1dPI3TDxsQlCI,0.705
0.00931,https://api.spotify.com/v1/audio-analysis/3WT36dVNgbRr3UtUzFfsfI,0.884,261467,0.562,3WT36dVNgbRr3UtUzFfsfI,0.00283,7,0.0628,-10.26,1,0.21,104.885,4,https://api.spotify.com/v1/tracks/3WT36dVNgbRr3UtUzFfsfI,audio_features,spotify:track:3WT36dVNgbRr3UtUzFfsfI,0.518
0.183,https://api.spotify.com/v1/audio-analysis/6QVsM21qcGxQ0nNavgRAJQ,0.718,234227,0.528,6QVsM21qcGxQ0nNavgRAJQ,0,6,0.276,-11.419,0,0.378,100.356,4,https://api.spotify.com/v1/tracks/6QVsM21qcGxQ0nNavgRAJQ,audio_features,spotify:track:6QVsM21qcGxQ0nNavgRAJQ,0.622
,,,,,,,,,,,,,,,,,
0.0145,https://api.spotify.com/v1/audio-analysis/27BPsRcDMpOEnlqYBrtX3X,0.843,324693,0.634,27BPsRcDMpOEnlqYBrtX3X,1.56e-05,1,0.23,-10.731,1,0.323,100.902,4,https://api.spotify.com/v1/tracks/27BPsRcDMpOEnlqYBrtX3X,audio_features,spotify:track:27BPsRcDMpOEnlqYBrtX3X,0.495
0.077,https://api.spotify.com/v1/audio-analysis/1oYWSDDz0Grz6dUdNOmzdV,0.403,217480,0.618,1oYWSDDz0Grz6dUdNOmzdV,0,1,0.464,-12.438,0,0.526,186.227,4,https://api.spotify.com/v1/tracks/1oYWSDDz0Grz6dUdNOmzdV,audio_features,spotify:track:1oYWSDDz0Grz6dUdNOmzdV,0.678
,,,,,,,,,,,,,,,,,
0.23,https://api.spotify.com/v1/audio-analysis/6fZtjGdQFvJzInp0pL1HdB,0.921,236373,0.412,6fZtjGdQFvJzInp0pL1HdB,0.00235,7,0.144,-14.157,1,0.408,102.18,4,https://api.spotify.com/v1/tracks/6fZtjGdQFvJzInp0pL1HdB,audio_features,spotify:track:6fZtjGdQFvJzInp0pL1HdB,0.71
0.00387,https://api.spotify.com/v1/audio-analysis/2xkX2Pk76eB7bGQ3uWOAmU,0.804,201973,0.512,2xkX2Pk76eB7bGQ3uWOAmU,6.04e-05,6,0.147,-15.022,1,0.203,112.849,4,https://api.spotify.com/v1/tracks/2xkX2Pk76eB7bGQ3uWOAmU,audio_features,spotify:track:2xkX2Pk76eB7bGQ3uWOAmU,0.724
0.00478,https://api.spotify.com/v1/audio-analysis/5RQHGlYSMzd1qZajTDn4fo,0.806,192707,0.61,5RQHGlYSMzd1qZajTDn4fo,6.99e-05,11,0.103,-14.004,0,0.175,114.034,4,https://api.spotify.com/v1/tracks/5RQHGlYSMzd1qZajTDn4fo,audio_features,spotify:track:5RQHGlYSMzd1qZajTDn4fo,0.889
0.324,https://api.spotify.com/v1/audio-analysis/6p28vma73gX91NVUUE0v86,0.818,259680,0.871,6p28vma73gX91NVUUE0v86,0.000589,11,0.236,-7.632,1,0.0852,102.544,4,https://api.spotify.com/v1/tracks/6p28vma73gX91NVUUE0v86,audio_features,spotify:track:6p28vma73gX91NVUUE0v86,0.864
0.313,https://api.spotify.com/v1/audio-analysis/5C3y0Gbvw81HSCLZfHB6R5,0.712,246467,0.717,5C3y0Gbvw81HSCLZfHB6R5,5.05e-05,6,0.665,-9.422,0,0.366,90.113,4,https://api.spotify.com/v1/tracks/5C3y0Gbvw81HSCLZfHB6R5,audio_features,spotify:track:5C3y0Gbvw81HSCLZfHB6R5,0.83
0.0609,https://api.spotify.com/v1/audio-analysis/4TOGCGzDa0SeGUE7v118PV,0.868,236800,0.514,4TOGCGzDa0SeGUE7v118PV,0.258,10,0.0503,-12.832,0,0.1,99.351,4,https://api.spotify.com/v1/tracks/4TOGCGzDa0SeGUE7v118PV,audio_features,spotify:track:4TOGCGzDa0SeGUE7v118PV,0.898
